Controversial Flag,Planet Name,Host Name,Planet Letter,Number of Stars,Number of Planets,Circumbinary Flag,Discovery Method,Discovery Year,Discovery Locale,Detections by Radial Velocity Variations,Detected by Transits,Detected by Imaging,Orbital Period (years),Orbit Semi-Major Axis (au),Planet Radius (Earth Radius),Planet Mass (Earth Mass),Planet Density (g/cm**3),Eccentricity,Equilibrium Temperature (K),Inclination (deg),Transit Depth (%),Transit Duration (hrs),Ratio of Semi-Major Axis to Stellar Radius,Radial Velocity Amplitude (m/s),Spectral Type,Stellar Effective Temperature (K),Stellar Radius (Solar Radius),Stellar Mass (Solar mass),Stellar Metallicity (Solar Metallicity),Stellar Luminosity (log10(Solar)),Stellar Surface Gravity (log10(m/s^2)),Stellar Age (Gyr),Stellar Density (g/cm**3),Stellar Rotational Period (days),Systemic Radial Velocity (km/s),Total Proper Motion (mas/yr),Distance (ly),RA,Dec,U,B,G,V,R,I,Z,J,H,K,W1,W2,W3,W4,Spectral Class,Luminosity Class,Temperature Subscore,Eccentricity Subscore,Number of Stars Subscore,Habitability Score
0,LHS 3844 b,LHS 3844,b,1,1,0,Transit,2019,Space,0,1,0,0.001,0.00622,1.303,2.25,5.59,,805.0,88.5,0.448991,0.5212,0.0635,,M5,3036.0,0.19,0.15,,-2.565,3.06,,31.73,,,800.1786051,48.547,340.4962038,-69.1721081,,16.942,,15.24,,,,10.046,9.477,9.145001,8.944,8.757,8.519,8.658,M,---,0.001,0.1,1.0,0.0
0,LHS 475 b,LHS 475,b,1,1,0,Transit,2023,Space,0,1,0,0.006,,0.991,0.941,5.31,,586.0,87.194,0.1101,0.725,0.03257,,M3.5 V,3300.0,0.28,0.26,,-2.048,3.0,,18.4,79.32,,1276.9225263,40.7088,290.2379403,-82.5597883,,17.911,,13.0,,,,8.555,8.004,7.686,,,,,M,V,0.00135394535791,0.1,1.0,0.0
0,LP 714-47 b,LP 714-47,b,1,1,0,Transit,2020,Space,1,1,0,0.011,0.0417,4.7,30.8,1.7,0.04,700.0,87.3,0.55124,1.5605128,0.0751,17.6,M0.0 V,3950.0,0.58,0.59,2.5704,-1.125,2.64,,3.73287,33.0,-8.04,203.4340696,171.6102,64.1902212,-12.0848643,,13.933,,12.492,,,,9.493,8.829001,8.626,8.5,8.535,8.425,8.179,M,V,0.001,0.999999999999,1.0,0.0
0,LP 791-18 b,LP 791-18,b,1,3,0,Transit,2019,Space,0,1,0,0.003,0.00978,1.212,1.94,5.99,0.0,564.0,88.37,0.420053,0.6195,0.061,,M(6.1 +/- 0.7) V,2960.0,0.18,0.14,0.8128,-2.638,3.12,0.5,32.51059,,14.1,228.815105,86.4075,165.6904843,-16.4064445,21.2975,,17.8827,16.91,16.2672,14.3142,13.2565,11.559,10.993,10.644,10.426,10.233,10.024,8.637,M,V,0.00389564754692,1.0,1.0,0.0
0,LP 791-18 c,LP 791-18,c,1,3,0,Transit,2019,Space,0,1,0,0.014,0.02961,2.438,7.1,2.69,8e-05,324.0,89.78,1.893141,1.167,0.12261,,M(6.1 +/- 0.7) V,2960.0,0.18,0.14,0.8128,-2.638,3.12,0.5,32.51059,,14.1,228.815105,86.4075,165.6904843,-16.4064445,21.2975,,17.8827,16.91,16.2672,14.3142,13.2565,11.559,10.993,10.644,10.426,10.233,10.024,8.637,M,V,0.999785991987,1.0,1.0,0.999785991987
0,LP 791-18 d,LP 791-18,d,1,3,0,Transit,2023,Space,0,1,0,0.008,0.01992,1.032,0.9,4.5,0.0015,396.0,89.34,,0.9152,0.05192,,M(6.1 +/- 0.7) V,2960.0,0.18,0.14,0.8128,-2.638,3.12,0.5,32.51059,,14.1,228.815105,86.4075,165.6904843,-16.4064445,21.2975,,17.8827,16.91,16.2672,14.3142,13.2565,11.559,10.993,10.644,10.426,10.233,10.024,8.637,M,V,0.598165248273,1.0,1.0,0.598165248273
0,LP 890-9 b,LP 890-9,b,1,2,0,Transit,2022,Space,0,1,0,0.007,0.01875,1.32,13.2,,,396.0,89.67,0.6238,0.8457,,25.1,M6 V,2850.0,0.16,0.12,0.9376,-2.841,3.13,7.2,44.2,,27.94,332.9022204,105.7717,64.1309096,-28.3157909,,,,18.0,,,,12.258,11.692,11.344,,,,,M,V,0.598165248273,0.1,1.0,0.0
0,LP 890-9 c,LP 890-9,c,1,2,0,Transit,2022,Ground,0,1,0,0.023,0.03984,1.367,25.3,,,272.0,89.287,0.6659,0.9593,,33.0,M6 V,2850.0,0.16,0.12,0.9376,-2.841,3.13,7.2,44.2,,27.94,332.9022204,105.7717,64.1309096,-28.3157909,,,,18.0,,,,12.258,11.692,11.344,,,,,M,V,0.78459144242,0.1,1.0,0.0
0,LSPM J2116+0234 b,LSPM J2116+0234,b,1,1,0,Radial Velocity,2019,Ground,1,0,0,0.04,0.0876,3.71,13.3,1.43,0.183,,,,,,6.26,M3.0 V,3475.0,0.43,0.43,0.8913,-1.699,2.95,2.0,7.5179,42.0,,250.6828196,57.5003,319.1147513,2.5807711,,13.441,,11.961,,,,8.219,7.601,7.324,7.137,7.078,6.996,6.873,M,V,0.1,0.999999999119,1.0,0.0
0,LTT 1445 A b,LTT 1445 A,b,3,2,0,Transit,2019,Space,1,1,0,0.015,0.022,1.18,2.87,7.1,0.19,555.0,89.203,0.1665,1.392,0.0408,2.6,M3.0,3340.0,0.27,0.26,0.4571,-2.046,2.97,,17.3,,-5.43,456.5121099,22.4046,45.4624781,-16.5944956,15.7983,12.304,15.3786,10.59,10.615,9.3169,11.0226,7.294,6.774,6.496,6.405,6.149,6.106,5.959,M,---,0.00584544387054,0.99999999875,0.111111111111,0.0
0,LTT 1445 A c,LTT 1445 A,c,3,2,0,Transit,2022,Space,1,1,0,0.009,0.02661,1.147,1.54,5.57,0.223,508.0,87.43,0.157,0.482,0.0396,1.67,M3.0,3340.0,0.27,0.26,0.4571,-2.046,2.95,,16.73492,,-5.43,456.5121099,22.4046,45.4624781,-16.5944956,15.7983,12.304,15.3786,10.59,10.615,9.3169,11.0226,7.294,6.774,6.496,6.405,6.149,6.106,5.959,M,---,0.0378823521899,0.99999999349,0.111111111111,0.0
0,LTT 3780 b,LTT 3780,b,2,2,0,Transit,2020,Space,1,1,0,0.002,0.01195,1.325,2.46,5.8,0.0,903.0,86.1,0.1032,0.7883,0.03212,3.24,M3.5 V,3358.0,0.38,0.38,1.1482,-1.783,2.85,3.1,9.78419,104.0,0.27,421.9000381,71.6937,154.6449033,-11.717801,,14.678,,13.14,,,,9.007,8.439,8.204001,8.037,7.88,7.771,7.577,M,V,0.001,1.0,0.25,0.0
0,LTT 3780 c,LTT 3780,c,2,2,0,Transit,2020,Space,1,1,0,0.034,0.0757,2.39,8.04,3.24,0.024,359.0,88.958,0.3355,1.54,0.0579,4.22,M3.5 V,3358.0,0.38,0.38,1.1482,-1.783,2.85,3.1,9.78419,104.0,0.27,421.9000381,71.6937,154.6449033,-11.717801,,14.678,,13.14,,,,9.007,8.439,8.204001,8.037,7.88,7.771,7.577,M,V,0.880971429467,1.0,0.25,0.220242857367
0,LTT 9779 b,LTT 9779,b,1,1,0,Transit,2020,Space,1,1,0,0.002,0.01679,4.72,29.32,1.536,0.0,1978.0,76.39,0.1464,0.466,0.0455,19.65,G7 V,5443.0,0.95,0.77,1.8621,-0.149,2.35,1.9,1.81,45.0,-10.63,257.265116,262.3511,358.6688767,-37.6282237,,10.584,,9.79,,,,8.446,8.153,8.016,7.936,8.014,7.982,7.842,G,V,0.001,1.0,1.0,0.0
1,LkCa 15 b,LkCa 15,b,1,2,0,Imaging,2015,Ground,0,0,1,,14.7,,,,,,50.0,,,,,nan,4194.0,1.61,,1.8197,-0.192,1.65,0.001,,,,20.2932185,515.8222,69.8241791,22.3508662,15.3616,13.008,15.4641,12.025,10.3439,13.7398,10.1416,9.424,8.6,8.163,7.504,7.207,5.696,3.565,-,---,0.1,0.1,1.0,0.0
1,LkCa 15 c,LkCa 15,c,1,2,0,Imaging,2015,Ground,0,0,1,,18.6,,,,,,50.0,,,,,nan,4194.0,1.61,,1.8197,-0.192,1.65,0.001,,,,20.2932185,515.8222,69.8241791,22.3508662,15.3616,13.008,15.4641,12.025,10.3439,13.7398,10.1416,9.424,8.6,8.163,7.504,7.207,5.696,3.565,-,---,0.1,0.1,1.0,0.0
0,Lupus-TR-3 b,Lupus-TR-3,b,1,1,0,Transit,2007,Ground,1,1,0,0.011,0.0464,9.976,257.431,1.4,0.0,,88.3,,,,,nan,5000.0,0.82,0.87,,-1.464,2.96,,11.19938,,,17.3832896,2522.5199,232.5774696,-42.9799461,,20.114,,19.6202,,,,16.211,15.841,15.068,,,,,-,---,0.1,1.0,1.0,0.0
0,MASCARA-1 b,MASCARA-1,b,1,1,0,Transit,2017,Ground,1,1,0,0.006,0.040352,17.901,1175.971,1.5,0.00034,2594.0,88.45,0.6216,4.226,0.07884,400.0,A8,7490.0,2.08,1.9,1.4125,1.083,2.11,0.8,0.29663,0.85,,7.8516267,594.4943,317.5515264,10.7388967,,8.45,,8.28,,,,7.819,7.749,7.74,7.658,7.713,7.723,7.697,A,---,0.001,1.0,1.0,0.0
0,MASCARA-4 b,MASCARA-4,b,2,1,0,Transit,2020,Ground,1,1,0,0.008,0.047,17.15,985.273,1.07,0.0,2100.0,88.5,0.897,3.96,0.08,,A7 V,7800.0,1.92,1.75,1.0,1.087,2.1,0.8,0.355,,-18.31,16.5441448,556.7352,147.5800667,-66.1139253,,8.398,,8.191,,,,7.837,7.785,7.75,7.627,7.693,7.704,7.626,A,V,0.001,1.0,0.25,0.0
0,MOA-2007-BLG-192L b,MOA-2007-BLG-192L,b,1,1,0,Microlensing,2008,Ground,0,0,0,,0.62,1.63,3.3,4.19,,,,,,,,nan,,,0.06,,,,,,,,,3261.56,272.015825,-27.150075,,,,,,,,19.84,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2007-BLG-400L b,MOA-2007-BLG-400L,b,1,1,0,Microlensing,2008,Ground,0,0,0,,5.9,13.5,540.30829,1.21,,34.0,,,,,,nan,,,0.69,,,,,,,,,22472.1484,272.4249167,-29.2241528,,,,,,,,,,,,,,,-,---,0.001,0.1,1.0,0.0
0,MOA-2008-BLG-310L b,MOA-2008-BLG-310L,b,1,1,0,Microlensing,2009,Ground,0,0,0,,1.1,5.18,23.4,0.925,,,,,,,,nan,,,0.21,,,,,,,,,25114.012,268.560542,-34.7780528,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2008-BLG-379L b,MOA-2008-BLG-379L,b,1,1,0,Microlensing,2013,Ground,0,0,0,,2.7,13.0,1300.0,3.25,,,,,,,,K,,,0.56,,,,,,,,,10763.148,269.706,-30.1969306,,,,,,,,,,,,,,,K,---,0.1,0.1,1.0,0.0
0,MOA-2009-BLG-266L b,MOA-2009-BLG-266L,b,1,1,0,Microlensing,2011,Ground,0,0,0,7.666,3.2,3.21,10.4,1.73,,,,,,,,nan,,,0.56,,,,,,,,,9915.1424,267.008125,-35.0054111,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2009-BLG-319L b,MOA-2009-BLG-319L,b,1,1,0,Microlensing,2010,Ground,0,0,0,,2.03,9.64,67.3,0.413,,,,,,,,nan,,,0.52,,,,,,,,,22993.998,271.742208,-26.8196917,,,,,,,,,,19.98,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2009-BLG-387L b,MOA-2009-BLG-387L,b,1,1,0,Microlensing,2010,Ground,0,0,0,5.421,1.8,13.2,830.0,1.98,,,52.0,,,,,nan,,,0.19,,,,,,,,,18558.2764,268.461625,-33.9903333,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2010-BLG-073L b,MOA-2010-BLG-073L,b,1,1,0,Microlensing,2012,Ground,0,0,0,,1.21,12.4,3500.0,10.1,,,,,,,,nan,,,0.16,,,,,,,,,9132.368,272.547258,-26.5229319,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2010-BLG-117L b,MOA-2010-BLG-117L,b,1,1,0,Microlensing,2018,Ground,0,0,0,,2.42,14.2,170.0,0.326,,,,,,,,nan,,,0.58,,,,,,,,,11415.46,271.95697,-25.3446388,,,,24.3,,,,,,18.3,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2010-BLG-328L b,MOA-2010-BLG-328L,b,1,1,0,Microlensing,2013,Ground,0,0,0,,0.92,2.99,9.2,1.89,,,,,,,,nan,,,0.11,,,,,,,,,2641.8636,269.496333,-30.715175,,,,,,,,19.73,19.13,18.76,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2010-BLG-353L b,MOA-2010-BLG-353L,b,1,1,0,Microlensing,2015,Ground,0,0,0,,1.72,11.1,86.0,0.346,,,,,,,,nan,,,0.18,,,,,,,,,20971.8308,271.303917,-27.2932333,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2010-BLG-477L b,MOA-2010-BLG-477L,b,1,1,0,Microlensing,2012,Ground,0,0,0,,2.0,13.6,480.0,1.05,,,,,,,,nan,5950.0,,0.67,,,,,,,,,7501.588,271.531006,-31.4544773,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2011-BLG-028L b,MOA-2011-BLG-028L,b,1,1,0,Microlensing,2016,Ground,0,0,0,,4.14,5.99,30.0,0.767,,,,,,,,nan,,,0.75,,,,,,,,,24070.3128,270.854,-29.2134167,,,,,,,,,,19.0,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2011-BLG-262L b,MOA-2011-BLG-262L,b,1,1,0,Microlensing,2014,Ground,0,0,0,,0.95,4.29,17.0,1.18,,,,,,,,nan,,,0.11,,,,,,,,,23483.232,270.097833,-31.2452583,,,,,,,,,21.07,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2011-BLG-291L b,MOA-2011-BLG-291L,b,1,1,0,Microlensing,2018,Ground,0,0,0,,0.69,4.43,18.0,1.14,,,,,,,,nan,,,0.15,,,,,,,,,14350.864,268.867889,-29.1706657,,,,,,,,,,23.4,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2011-BLG-293L b,MOA-2011-BLG-293L,b,1,1,0,Microlensing,2012,Ground,0,0,0,8.214,1.1,12.9,1500.0,3.84,,,,,,,,nan,,,0.86,,,,,,,,,25179.2432,268.913958,-28.4768472,,,,,,,,,19.16,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2011-BLG-322L b,MOA-2011-BLG-322L,b,1,1,0,Microlensing,2013,Ground,0,0,0,,4.3,12.4,3690.0,10.6,,,,,,,,nan,,,0.39,,,,,,,,,24657.3936,271.223333,-27.2209444,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2012-BLG-006L b,MOA-2012-BLG-006L,b,1,1,0,Microlensing,2017,Ground,0,0,0,,10.2,12.6,2700.0,7.42,,,,,,,,nan,,,0.49,,,,,,,,,17286.268,270.442963,-29.108778,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2012-BLG-505L b,MOA-2012-BLG-505L,b,1,1,0,Microlensing,2017,Ground,0,0,0,,0.9,2.48,6.7,2.41,,,,,,,,nan,,,0.1,,,,,,,,,23515.8476,268.143097,-32.0400925,,,,,,,,25.34,24.43,23.93,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2013-BLG-220L b,MOA-2013-BLG-220L,b,1,1,0,Microlensing,2014,Ground,0,0,0,,3.03,13.2,871.0,2.08,,,,,,,,nan,,,0.88,,,,,,,,,21917.6832,270.985417,-29.5447222,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2013-BLG-605L b,MOA-2013-BLG-605L,b,1,1,0,Microlensing,2016,Ground,0,0,0,,0.93,1.62,3.24,4.19,,,,,,,,nan,,,0.02,,,,,,,,,2772.326,272.019257,-29.7315826,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2015-BLG-337L b,MOA-2015-BLG-337L,b,1,1,0,Microlensing,2018,Ground,0,0,0,,0.24,6.42,33.7,0.7,,,,,,,,nan,,,0.01,,,,,,,,,23157.076,271.9487,-28.1702785,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2016-BLG-227L b,MOA-2016-BLG-227L,b,1,1,0,Microlensing,2017,Ground,0,0,0,,1.39,13.2,890.0,2.13,,,,,,,,nan,,,0.29,,,,,,,,,21200.14,271.473755,-27.7142868,,,,,,,,,21.5,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2016-BLG-319L b,MOA-2016-BLG-319L,b,1,1,0,Microlensing,2018,Ground,0,0,0,,0.95,14.1,200.0,0.392,,,,,,,,nan,,,0.15,,,,,,,,,22178.608,268.742218,-29.7504635,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2019-BLG-008L b,MOA-2019-BLG-008L,b,1,1,0,Microlensing,2022,Ground,0,0,0,,,12.2,5720.91133,17.3,,,,,,,,nan,,,0.9,,,,,,,,,8806.212,267.982875,-29.9897306,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2020-BLG-135L b,MOA-2020-BLG-135L,b,1,1,0,Microlensing,2022,Ground,0,0,0,,1.11,3.37,11.3,1.62,,,,,,,,nan,,,0.23,,,,,,,,,25766.324,268.4235,-29.8075667,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2020-BLG-208L b,MOA-2020-BLG-208L,b,1,1,0,Microlensing,2023,Ground,0,0,0,,2.74,7.71,46.0,0.552,,,,,,,,nan,,,0.43,,,,,,,,,24429.0844,268.4325,-32.5893111,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-2022-BLG-249L b,MOA-2022-BLG-249L,b,1,1,0,Microlensing,2023,Ground,0,0,0,,1.63,2.04,4.83,3.13,,,,,,,,nan,,,0.18,,,,,,,,,6523.12,268.8655417,-28.3060611,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-bin-1L b,MOA-bin-1L,b,1,1,0,Microlensing,2012,Ground,0,0,0,,8.3,13.0,1200.0,3.0,,,,,,,,nan,,,0.75,,,,,,,,,16633.956,261.7925,-29.7939722,,,,,,,,,,,,,,,-,---,0.1,0.1,1.0,0.0
0,MOA-bin-29 b,MOA-bin-29,b,1,1,0,Microlensing,2019,Ground,0,0,0,,0.48,14.1,190.0,0.372,,,,,,,,nan,,,0.03,,,,,,,,,23222.3072,269.3759583,-29.7365639,,,,44.61,,,,,32.34,33.11,,,,,-,---,0.1,0.1,1.0,0.0
0,MWC 758 c,MWC 758,c,1,1,0,Imaging,2023,Ground,0,0,1,,100.0,,,,,500.0,,,,,,A8Ve,7314.0,2.01,1.5,,1.02,2.05,0.004,0.28542,,,26.99064,520.3395,82.6147199,25.3324076,,8.573,,8.270001,,,,7.221,6.56,5.804,4.684,3.865,2.163,-0.181,A,---,0.0499352881703,0.1,1.0,0.0
0,MXB 1658-298 b,MXB 1658-298,b,2,1,1,Eclipse Timing Variations,2017,Space,0,0,0,2.081,1.613,12.0,7532.571,24.0,,,,,,,,nan,,,1.98,,,,,,,,,,255.5272522,-29.9455833,,,,,,,,,,,,,,,-,---,0.1,0.1,0.25,0.0
0,NGC 2682 Sand 1429 b,NGC 2682 Sand 1429,b,1,1,0,Radial Velocity,2024,Multiple Locales,1,0,0,0.212,0.384,13.4,572.09113,1.31,0.0,683.0,,,,,74.0,F9.5 V,6000.0,2.13,1.26,0.9705,0.74,2.01,4.3,0.15072,,,11.1669271,2781.4355,133.0147781,11.6899626,,13.047,,12.704,,,,11.634,11.365,11.306,11.272,11.314,11.371,8.833,F,V,0.001,1.0,1.0,0.0
0,NGC 2682 Sand 364 b,NGC 2682 Sand 364,b,1,1,0,Radial Velocity,2014,Ground,1,0,0,0.333,0.53,12.7,2126.2827,5.7,0.35,,,,,,67.4,K3 III,4284.0,39.59,9.06,0.955,2.072,0.2,4.15,,,33.22,11.0949499,2665.3207,132.4866957,11.6924845,15.3125,11.249,10.6997,9.616,9.41862,9.09791,9.17428,7.542,6.915,6.693,6.695,6.778,6.705,6.597,K,III,0.1,0.999996273361,1.0,0.0
0,NGC 2682 Sand 978 b,NGC 2682 Sand 978,b,1,1,0,Radial Velocity,2017,Ground,1,0,0,1.4,,13.3,692.8694,1.62,0.16,,,,,,45.48,K4 III,4200.0,21.02,1.37,0.955,2.157,-0.2,,,,34.57,11.324727,2680.7349,132.8228085,11.7562959,16.483,11.168,13.6976,9.814,8.7939,8.77631,11.7743,7.325,6.683,6.494,6.383,6.508,6.448,6.296,K,III,0.1,0.999999999721,1.0,0.0
0,NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,b,1,1,0,Radial Velocity,2014,Ground,1,0,0,0.019,,12.3,101.7056,0.3,0.3,,,,,,35.8,G5 V,5780.0,0.99,1.01,1.0544,-0.011,2.44,4.15,1.43409,,34.19,11.2215362,2847.081,132.7533077,11.8146537,,15.329,,14.569,,,,13.366,13.041,12.965,12.971,13.029,11.87,8.528,G,V,0.1,0.999999694098,1.0,0.0
0,NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,b,1,1,0,Radial Velocity,2014,Ground,1,0,0,0.014,,14.0,127.132,0.255,0.28,,,,,,50.06,G5 V,5725.0,0.89,0.96,1.0715,-0.018,2.57,4.15,1.12635,,34.06,11.15026,2981.7866,132.7531307,11.8865128,,15.594,,14.684,,,,13.474,13.157,13.105,13.066,13.133,12.226,8.84,G,V,0.1,0.999999887465,1.0,0.0
0,NGC 2682 YBP 401 b,NGC 2682 YBP 401,b,1,1,0,Radial Velocity,2016,Ground,1,0,0,0.011,,14.3,146.2018,0.275,0.15,,,,,,49.06,F9 V,6165.0,1.22,1.14,0.8995,0.289,2.3,,0.83866,,33.18,11.4538523,2709.7758,132.8293081,11.6710271,15.693,14.319,15.0573,13.699,13.2492,15.4941,13.9668,12.638,12.376,12.337,12.284,12.312,11.877,8.453,F,V,0.1,0.999999999831,1.0,0.0
0,NGTS-1 b,NGTS-1,b,1,1,0,Transit,2017,Ground,1,1,0,0.007,0.0326,14.908,258.07796,0.42,0.016,790.0,85.27,2.136788,1.23,0.239,166.0,M0.5,3916.0,0.57,0.62,1.0,-1.153,2.71,,4.4,,97.18,51.9692576,711.4147,82.7142134,-36.6309812,,16.912,16.288,15.667,14.999,14.328,,12.702,12.058,11.936,11.81,11.772,11.75,8.833,M,---,0.001,1.0,1.0,0.0
0,NGTS-10 b,NGTS-10,b,1,1,0,Transit,2020,Ground,1,1,0,0.002,0.0143,13.507,687.14846,1.43,0.0,1332.0,,,1.091,0.1765,594.9,K5 V,4600.0,0.7,0.7,0.955,-0.757,2.59,10.4,,17.29,39.09,9.8472736,1059.0241,91.8722801,-25.5948963,,15.274,14.78,14.506,13.98,13.637,,12.392,11.878,11.728,11.619,11.644,11.781,9.09,K,V,0.001,1.0,1.0,0.0
0,NGTS-11 b,NGTS-11,b,1,1,0,Transit,2020,Space,1,1,0,0.097,0.201,9.158,109.33352,0.78,0.13,435.0,89.16,0.981,3.59,0.101,21.2,K,5050.0,0.83,0.86,1.6596,-0.395,2.5,3.9,2.109,,21.41,17.9456049,621.0728,23.5214497,-14.4191493,,13.308,12.852,12.456,12.127,11.864,,10.855,10.401,10.315,10.266,10.331,10.268,8.524,K,---,0.300014671621,0.999999999938,1.0,0.300014671602
0,NGTS-12 b,NGTS-12,b,1,1,0,Transit,2020,Ground,1,1,0,0.021,0.0757,11.747,66.10864,0.223,0.0,1257.0,88.9,0.469718,5.85,0.0678,21.3,G,5690.0,1.59,1.02,0.9333,0.338,2.04,9.4,0.359,,-12.6,19.749108,1456.0974,176.2499418,-35.640563,,12.974,,12.382,,,,10.992,10.692,10.588,10.555,10.597,10.574,8.911,G,---,0.001,1.0,1.0,0.0
0,NGTS-13 b,NGTS-13,b,1,1,0,Transit,2021,Ground,1,1,0,0.011,0.0549,12.801,1538.2972,4.02,0.086,1605.0,88.7,0.43,5.2224,,526.1,nan,5819.0,1.79,1.3,1.7783,0.517,2.04,4.23,0.31,,29.35,21.1492689,2112.1699,176.2402326,-38.1397158,,13.419,13.006,12.744,12.363,12.514,,11.481,11.244,11.141,11.095,11.148,11.125,9.333,-,---,0.001,0.999999999993,1.0,0.0
0,NGTS-14 A b,NGTS-14 A,b,2,1,0,Transit,2021,Ground,1,1,0,0.01,0.0403,4.977,29.24036,1.395,0.0,1143.0,86.7,0.3116,2.24,0.053,13.2,K1 V,5187.0,0.84,0.9,1.2589,-0.311,2.2,5.9,2.00067,,30.29,24.2900654,1050.705,328.5174799,-38.3774193,,14.093,13.607,13.268,12.989,12.751,,11.813,11.386,11.305,11.148,11.212,11.334,8.605,K,V,0.001,1.0,0.25,0.0
0,NGTS-15 b,NGTS-15,b,1,1,0,Transit,2021,Ground,1,1,0,0.009,0.0441,12.33,238.68913,0.74,0.0,1146.0,,,2.504,0.119,106.0,G6 V,5600.0,0.95,0.99,1.4125,-0.086,2.4,3.28,1.61507,,34.68,5.8370032,2565.168,73.3553101,-32.8003484,,15.294,,14.669,,,,13.341,12.967,12.907,12.83,12.869,12.95,9.155,G,V,0.001,1.0,1.0,0.0
0,NGTS-16 b,NGTS-16,b,1,1,0,Transit,2021,Ground,1,1,0,0.013,0.0523,14.572,211.99155,0.38,0.0,1177.0,,,3.061,0.11,74.0,G7 V,5550.0,1.21,1.0,2.2387,0.117,2.35,10.29,0.67558,,29.13,10.8322492,2929.4288,58.2639299,-30.8046405,,15.14,,14.529,,,,13.09,12.735,12.647,12.647,12.707,12.046,9.283,G,V,0.001,1.0,1.0,0.0
0,NGTS-17 b,NGTS-17,b,1,1,0,Transit,2021,Ground,1,1,0,0.009,0.0391,13.899,242.8209,0.5,0.0,1457.0,,,3.391,0.095,93.0,G4 V,5650.0,1.34,1.02,1.4125,0.241,2.0,9.22,0.61631,,34.81,11.8138267,3392.9356,72.9005729,-34.2262128,,15.043,,14.412,,,,13.114,12.867,12.724,12.755,12.769,12.452,9.358,G,V,0.001,1.0,1.0,0.0
0,NGTS-18 b,NGTS-18,b,1,1,0,Transit,2021,Ground,1,1,0,0.008,0.0448,13.563,129.99182,0.28,0.0,1381.0,,0.940309,3.601,0.089,62.0,G5 V,5610.0,1.39,1.0,1.4125,0.27,2.16,10.84,0.53884,,5.19,2.8374726,3575.2895,180.5462193,-35.5486091,,15.322,,14.588,,,,13.265,12.888,12.87,12.795,12.818,12.78,9.227,G,V,0.001,1.0,1.0,0.0
0,NGTS-2 b,NGTS-2,b,1,1,0,Transit,2018,Ground,1,1,0,0.012,0.063,17.878,235.1942,0.226,0.0,1468.0,88.5,1.117,4.651,0.09619,65.8,F5 V,6478.0,1.7,1.64,0.871,0.631,2.2,2.17,0.477,,-26.36,21.7526217,1162.3906,215.1227617,-31.2020698,,11.38,11.121,10.789,10.878,10.771,,10.055,9.858,9.799,9.759,9.767,9.74,9.327,F,V,0.001,1.0,1.0,0.0
0,NGTS-20 b,NGTS-20,b,1,1,0,Transit,2022,Space,1,1,0,0.148,0.313,11.994,947.12865,3.02,0.432,688.0,88.4,0.3708,4.55,0.0618,137.0,G1 IV,5980.0,1.78,1.47,1.4125,0.645,1.8,4.1,0.348,,,19.8744519,1248.8448,46.2926368,-21.9336472,,11.758,,11.233,,,,10.143,9.879,9.83,9.8,9.834,9.775,9.075,G,IV,0.001,0.99977518323,1.0,0.0
